processo,uf,municipio,parecer_licitacao,modo_processamento,numeroItem,descricao,classificacao,grau_confianca,produto_referencia,categoria_portfolio,subcategoria_portfolio,motivos_pro,motivos_contra,sinais_lexicais,observacao
18685438000116-1-000030/2026,MG,Piedade do Rio Grande,NAO_ADERENTE,meepp,1,"ORGANIZAÇÃO E ESTRUTURAÇÃO DE EVENTOOrganização e estruturação de evento esportivo do tipo Trilhão de Moto, compreendendo as despesas para criação da trilha, por meio da limpeza do terreno e demarcação com fita zebrada vermelha e branca do trajeto que deverá ter distância mínima de 50km.  Além de; (logística, deslocamento, alimentação; hospedagem da equipe técnica, bem como transporte de equipamen…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18685438000116-1-000030/2026,MG,Piedade do Rio Grande,NAO_ADERENTE,meepp,2,FORNECIMENTO DE 180 TROFÉUS DE PARTICIPAÇÃOTamanho mínimo de 13x22cm (L x A). Podendo ser glosado em casa de número de inscritos inferior,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18685438000116-1-000030/2026,MG,Piedade do Rio Grande,NAO_ADERENTE,meepp,3,FORNECIMENTO DE NO MÍNIMO 4 TROFÉUSFornecimento de no mínimo 4 troféus de premiação dos vencedores do desafio tamanho mínimo de 50x20cm (L x A),NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18685438000116-1-000030/2026,MG,Piedade do Rio Grande,NAO_ADERENTE,meepp,4,"FORNECIMENTO DE LANCHE PARA OS COMPETIDORESCompreendendo no mínimo as seguintes quantidades:
60 Kg melancias fatiada;
50 kg de banana;
35 Kg maça;
30 litros de café doce
60 litros de suco natural
10 kg de bolo
360 pães com mussarela e presunto;
10 kg de biscoito sortidos",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18685438000116-1-000030/2026,MG,Piedade do Rio Grande,NAO_ADERENTE,meepp,5,"MARMITEXContendo no mínimo 750g de alimentos, acompanhado de talheres descartáveis. cardápio: arroz tipo 1; feijão preto ou vermelho tipo 1; um tipo de carne podendo ser carne branca e vermelha com no mínimo 200 gramas; com no mínimo três acompanhamentos, podendo ser farofa, massas, legumes, batata frita, mandioca, salada.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18685438000116-1-000030/2026,MG,Piedade do Rio Grande,NAO_ADERENTE,meepp,6,PORTAL 4M LARGURAX 2M ALTURALARGADA E CHEGADA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18685438000116-1-000030/2026,MG,Piedade do Rio Grande,NAO_ADERENTE,meepp,7,BANNER 4M LARGURAX2M ALTURAFundo de foto contendo a logo do Evento e logo do Município de Piedade do Rio Grande. Vedado conter informação de patrocinadores particular.,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18685438000116-1-000030/2026,MG,Piedade do Rio Grande,NAO_ADERENTE,meepp,8,BRACKDROP 4M LARGURA X 2M ALTURA,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18685438000116-1-000030/2026,MG,Piedade do Rio Grande,NAO_ADERENTE,meepp,9,"DISPONIBILIZAÇÃO DE STAFFPara apoio durante o evento, compreendendo equipe de suporte operacional para organização, orientação aos participantes, controle de acesso, apoio logístico, auxílio na largada e chegada, além de suporte geral às demandas necessárias ao bom andamento das atividades.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,1,"ACHOCOLATO EM PO Achocolatado em po soluvel, embalagem 700gr. Ingredientes: acucar, malto dextrina, cacau em po, vitaminas (E, C, B1, B2, B6, B9, B12), minerais (ferro, zinco e selenio) emulsificante lecitina de soja, e aromatizantes.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,2,"ACUCAR CRISTALAcucar cristal 5kg acucar: tipo cristal, de origem vegetal, constituido fundamentalmente por sacarose de cana de cana-de-acucar. Aspecto: solido com cristais bem definidos. Cor: branca. Odor e sabor proprio do produto. Embalagem intacta de 5 kg.  Na embalagem devera constar a data de fabricacao, data de validade e numero do lote do produto.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,3,"ADOCANTEAdocante 65 ml, liquido, 100% natural.  Ingredientes: agua, edulcorante glicosideos de esteviol, conservador benzoato de sodio e acidulante acido citrico.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,4,"AGUA MINERAL GALAO 10LAgua mineral natural, potavel, limpida, insipida e inodora, sem impurezas, sem gas, envazada em galao de policarbonato, integro,  atoxico (NBR 14222/14328), com lacre de seguranca inviolado. Ausencia de alteracao de cor, odor, textura, sabor. Rotulagem conforme legislacao vigente. Com validade de no minimo 60 dias a partir da entrega. Recipiente contendo 10L de peso liquido d…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,5,"AGUA MINERAL GALAO 20L COM VASILHAMEAgua mineral natural, potavel, limpida, insipida e inodora, sem impurezas, sem gas, envazada em galao de policarbonato, integro, retornavel, atoxico (NBR 14222/14328), com lacre de seguranca inviolado. VASILHAME + TROCA. Ausencia de alteracao de cor, odor, textura, sabor. Rotulagem conforme legislacao vigente. Com validade de no minimo 60 dias a partir da entreg…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,6,"AGUA MINERAL GALAO 20L SEM VASILHAMEAgua mineral natural, potavel, limpida, insipida e inodora, sem impurezas, sem gas, envazada em galao de policarbonato, integro, retornavel, atoxico (NBR 14222/14328), com lacre de seguranca inviolado. SOMENTE TROCA. Ausencia de alteracao de cor, odor, textura, sabor. Rotulagem conforme legislacao vigente. Com validade de no minimo 60 dias a partir da entrega. R…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,7,"AMENDOIM TORRADO E MOiDOProduto de qualidade, sem casca, sem pele, torrado e moido. Embalagem primaria integra, resistente e atoxica. Devem ser isentos de umidade, sujidades, avarias e corpos estranhos e apresentar cor, aroma, textura e sabor caracteristicos do produto. Devera ser transportado em condicoes higienico-sanitarias adequadas. Rotulagem conforme legislacao vigente. Data de entrega nao s…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,8,"AMENDOIM TORRADO SEM CASCAAmendoim sem casca, sem pele, torrado e inteiro. Ausencia de sinais de umidade. Deve apresentar cor, aroma, textura e sabor caracteristico do produto. O produto devera ser transportado em condicoes higienico sanitarias adequadas, e proibido o uso de caixas de madeira. A embalagem devera conter 500g de peso liquido do produto.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,9,"AMENDOIN CRUProduto de qualidade, com pele e inteiro. Grupo descascado, classe miudo, subclasse vermelha, tipo 1. Embalagem primaria integra, resistente e atoxica. Deve ser isento de umidade, sujidades, avarias e corpos estranhos e apresentar cor, aroma, textura e sabor caracteristicos do produto. Devera ser transportado em condicoes higienico-sanitarias adequadas. Rotulagem conforme legislacao vi…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,10,"AMIDO DE MILHO_Produto amilaceo extraido do milho, com cor, aroma, textura e sabor proprios. Contendo Bacillus thuringiensis e/ou Streptomyces viridochromogenes e/ou Agrobacterium tumefaciens e/ou Zea mays. Embalagem primaria integra, resistente e atoxica. Isento de umidade, avarias, corpos estranhos e sujidades. O produto devera ser transportado em condicoes higienico-sanitarias adequadas. Rotula…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,11,"ARROZ LONGO FINOArroz tipo agulhinha. Nao sera aceito parboilizado. Produto de qualidade e integro. Tipo 1, longo, fino, polido, graos inteiros. Nao devem apresentar umidade. Devem ter cor (branca), aroma, sabor e textura caracteristicos. Rendimento de no minimo 2,5 vezes a mais o peso antes da coccao. Embalagem primaria transparente (polietileno/polipropileno), integra e resistente. Rotulagem con…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,12,"AVEIA FINADe preparo instantaneo, de primeira qualidade, em flocos finos, isenta de umidade, sujidades, parasitas e larvas. O produto devera estar acondicionado em embalagem primaria resistente (polietileno/polipropileno), atoxica e hermeticamente fechada e embalagem secundaria a criterio do fornecedor. Composicao: aveia em flocos. O produto devera ser transportado em condicoes higienico sanitaria…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,13,"AZEITE DE OLIVA EXTRA VIRGEMAzeite de oliva extra virgem, 100% puro, nivel de acidez maxima de 0,8%. Deve ter cor, aroma, sabor e textura caracteristicos e ser isento de sabor rancoso, sujidades, avarias e corpos estranhos. Devera ser transportado em condicoes higienico-sanitarias adequadas. Embalagem primaria integra, resistente e atoxica (vidro). Rotulagem conforme legislacao vigente. Data de en…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,14,"AZEITONA VERDEProduto de qualidade, em conserva, sem caroco, fatiado, sem recheio. Rotulagem conforme legislacao vigente. Embalagem primaria resistente, integra e atoxica. Com cor, sabor, textura e aroma caracteristico do produto. Deve ser isento de sujidades, avarias e corpos estranhos. O produto devera ser transportado em condicoes higienico-sanitarias adequadas. Data de entrega nao superior a 3…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,15,"BALA MASTIGAVEL SABOR IOGURTEBALAS MASTIGAVEIS, SABOR IOGURTE (CREMOSO OU FRUTADO), ACONDICIONADAS EM PACOTE COM PESO LiQUIDO APROXIMADO DE 700 GRAMAS, INDIVIDUALMENTE EMBALADAS, COM VALIDADE MiNIMA DE 6 MESES A PARTIR DA DATA DE ENTREGA, COM IDENTIFICACAO DO PRODUTO, LOTE, DATA DE FABRICACAO E PRAZO DE VALIDADE, EM CONFORMIDADE COM A LEGISLACAO SANITARIA VIGENTE.",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,16,"BATATA PALHA 1KGCrocante, de primeira qualidade. O produto devera estar acondicionado em embalagem primaria integra, resistente e atoxica. Deve-se ter aspecto fresco. Nao deve apresentar sinais de umidade. Devem ter cor (amarelada), aroma, sabor e textura caracteristicos. Serao rejeitados produtos com odor rancoso e queimado. Devem ser isentos de sujidades, avarias e corpos estranhos. O produto de…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,17,"BISCOITO CRAM-CRACKER INTEGRALContendo zero gramas de gorduras trans. Farinha de trigo integral, farinha de trigo enriquecida com ferro e acido folico, gordura vegetal (soja, palma), amido de milho, acucar, extrato de malte, sal, fermento biologico, fermento quimico bicarbonato de sodio (ins 500ii), acidulante acido lactico (ins 270), melhoradores de farinha metabissulfito de sodio (ins 223) e pro…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,18,"BISCOITO CREAM CRACKERProduto de qualidade, integro (sem quebrados e esfarelados) e aspecto fresco; com cor, aroma, sabor e textura (crocante) caracteristicos, isento de umidade, sujidades, avarias e corpos estranhos. Contendo zero gramas de gorduras trans. Composicao: farinha de trigo enriquecida com ferro e acido folico, gordura vegetal (soja, palma), acucar invertido, amido de milho, extrato de…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,19,"BISCOITO DOCE TIPO MAIZENAProduto de qualidade, integro (sem quebrados e esfarelados) e aspecto fresco; com cor, aroma, sabor e textura (crocante) caracteristicos, isento de umidade, sujidades, avarias e corpos estranhos. Contendo zero gramas de gorduras trans. Composicao: farinha de trigo enriquecida com ferro e acido folico, acucar, gordura vegetal (soja, palma), amido de milho, acucar invertido…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,20,"BISCOITO TIPO ROSQUINHA SABOR COCOProduto de qualidade e integro. Rosquinha sabor coco. Composicao: farinha de triticale, acucar, gordura vegetal, farinha de trigo enriquecida com ferro e acido folico, acucar liquido invertido, creme de milho (Agrobacterium tumefaciens, Bacillus thuringiensis, Streptomyces viridochromogenes e Zea mays), sal, fermento quimico, emulsificante lecitina de soja (Agroba…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,21,"BISCOITO TIPO ROSQUINHA SABOR LEITEProduto de qualidade e integro. Rosquinha sabor leite. Composicao: farinha de triticale, acucar, gordura vegetal, farinha de trigo enriquecida com ferro e acido folico, acucar liquido invertido, creme de milho (Agrobacterium tumefaciens, Bacillus thuringiensis, Streptomyces viridochromogenes e Zea mays), sal, fermento quimico, emulsificante lecitina de soja (Agro…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,22,"BISCOITO TIPO SEQUILHOS SABOR COCO Produto de qualidade e integro. Biscoito tipo sequilhos. Sabor coco. Ingredientes: amido de milho, acucar, ovos, gordura vegetal e sal. Com sabor, textura, cor e aroma caracteristicos do produto. Deve ser livre de gordura trans. Deve ter aspecto fresco, crocante.  Serao rejeitados produtos mal assados, queimados, amassados, achatados ou com aspecto embatumado. Na…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,23,"BISCOITO TIPO SEQUILHOS SABOR LEITEProduto de qualidade e integro. Biscoito tipo sequilhos. Sabor leite. Ingredientes: amido de milho, acucar, ovos, gordura vegetal e sal. Com sabor, textura, cor e aroma caracteristicos do produto. Deve ser livre de gordura trans. Deve ter aspecto fresco, crocante.  Serao rejeitados produtos mal assados, queimados, amassados, achatados ou com aspecto embatumado. N…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,24,"BOMBOM DE CHOCOLATE AO LEITE COM RECHEIO DE AMENDOIM E CASTANHA DE CAJUBombom recheado com pasta cremosa de amendoim e avela, envolto por wafer crocante e banhado em chocolate ao leite preto. Produto de qualidade, de aspecto fresco, integro, fabricado com materia-prima sa e limpa, isento de sujeiras, parasitas e detritos. Ingredientes: acucar, gordura vegetal hidrogenada, farinha de trigo enriquec…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,25,"BOMBOM DE CHOCOLATE AO LEITE COM RECHEIO DE CASTANHA DE CAJUBombom recheado com pasta cremosa de castanha de caju, envolto por wafer crocante e banhado em chocolate ao leite preto. Produto de qualidade, de aspecto fresco, integro, fabricado com materia-prima sa e limpa, isento de sujeiras, parasitas e detritos. Ingredientes: Acucar, gordura vegetal, farinha de trigo enriquecida com ferro, acido fo…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,26,BOMBOM DE CHOCOLATE BRANCO 1KGBombom (1kg) cobertura: chocolate branco; recheio: com recheio; sabor: chocolate; caracteristica adicional: sem adicao de conservantes; pacote com 1 kg.,NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
18554147000199-1-000045/2026,MG,Piraúba,NAO_ADERENTE,meepp,27,"BOMBOM DIET DE CHOCOLATE COM AVELAProduto de qualidade, integro; com cor, aroma, sabor e terxtura caracteristicos. Chocolate sem adicao de acucar. Produto para diabeticos. Composicao: leite em po integral, manteiga de cacau, avela, massa de cacau, gordura de manteiga desidratada, edulcorante maltitol, emulsificantes lecitina de soja e poliglicerol polirricinoleato e aromatizante. Devera estar acon…",NAO_ADERENTE,0.85,,,,,Item de participação exclusiva ou cota reservada para ME/EPP (tipoBeneficio 1 ou 3). A Resgatécnica não é elegível para este item.,,Classificado por pré-filtro heurístico sem análise LLM.
